Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17,252.2899932861328,213.0399932861328,253.7899932861328,716.9199829101562,1199.3599853515625,253.3800048828125,214.8000030517578,254.8800048828125,718.5399780273438,1203.1199951171875,247.27000427246094,211.02999877929688,248.58999633789062,706.1199951171875,1178.949951171875,248.02000427246094,214.55999755859375,251.35000610351562,707.0800170898438,1183.5999755859375,49147000,45986900,17653800,12232400,2957100
2025-10-20,262.239990234375,216.47999572753906,257.0199890136719,732.1699829101562,1238.56005859375,264.3800048828125,216.69000244140625,257.8800048828125,733.77001953125,1247.760009765625,255.6300048828125,213.58999633789062,254.60000610351562,720.1799926757812,1206.9000244140625,255.88999938964844,213.8800048828125,255.22999572753906,721.1900024414062,1207.8800048828125,90483000,38882800,13726800,8900200,3986200
2025-10-21,262.7699890136719,222.02999877929688,251.33999633789062,733.27001953125,1241.3499755859375,265.2900085449219,223.32000732421875,255.3800048828125,738.5,1248.5999755859375,261.8299865722656,217.99000549316406,244.6699981689453,728.75,1231.760009765625,261.8800048828125,218.42999267578125,255.25,736.02001953125,1242.8299560546875,46695900,50494600,27836400,7647300,6508200
2025-10-22,258.45001220703125,217.9499969482422,252.52999877929688,733.4099731445312,1116.3699951171875,262.8500061035156,220.00999450683594,257.17999267578125,740.5999755859375,1157.5999755859375,255.42999267578125,216.52000427246094,250.4510040283203,724.030029296875,1112.510009765625,262.6499938964844,219.3000030517578,255.00999450683594,733.8300170898438,1142.9000244140625,44954300,44215400,19626200,8712800,14721100
2025-10-23,259.9100036621094,221.19000244140625,254.3000030517578,734.6400146484375,1115.5400390625,260.6199035644531,221.22999572753906,255.86000061035156,742.4099731445312,1127.8284912109375,258.0101013183594,218.17999267578125,252.76829528808594,733.10498046875,1099.72998046875,259.8900146484375,218.94500732421875,253.85000610351562,734.7000122070312,1126.9000244140625,20876023,21135253,8401998,7248118,6011451
